InvoiceNo,Date,StoreID,ProductID,Category,Quantity,UnitPrice,Discount,CostPerUnit,CustomerType,PaymentMode
INV1013007,09-01-2025 23:51,STR036,PRD0052,Accessories,3,2286.71,0,479.98,Returning,Cash
INV1013008,29-09-2025 21:25,STR004,PRD0048,Accessories,4,1936.99,10,654.15,Returning,Cash
INV1013009,16-03-2024 07:21,STR009,PRD0009,Clothing,4,1156.84,0,845.86,Returning,Digital
INV1013010,14-10-2024 05:02,STR021,PRD0036,Clothing,6,4981.12,15,1107.92,Returning,Cash
INV1013011,26-12-2023 01:27,STR016,PRD0013,Clothing,7,4691.89,30,152.24,Returning,Digital
INV1013012,26-07-2025 05:45,STR025,PRD0068,Accessories,3,6772.01,0,161.79,Returning,Card
INV1013013,15-06-2024 04:02,STR007,PRD0069,Accessories,1,6920.06,5,770.72,Returning,Cash
INV1013014,06-06-2025 04:35,STR027,PRD0076,Accessories,2,9178.05,5,961.94,New,Card
INV1013015,11-09-2024 07:57,STR032,PRD0110,Shoes,3,6554.25,15,2095.79,Returning,Cash
INV1013016,05-04-2025 05:07,STR039,PRD0096,Shoes,3,5477.28,0,868.36,New,Card
INV1013017,11-12-2023 21:21,STR041,PRD0045,Accessories,5,4092.72,15,284.3,New,Card
INV1013018,25-05-2024 03:57,STR021,PRD0111,Shoes,1,6069.22,5,1420.05,Returning,Cash
INV1013019,01-06-2024 18:39,STR014,PRD0093,Shoes,3,5102.63,15,1552.72,Returning,Digital
INV1013020,03-05-2024 05:26,STR024,PRD0109,Shoes,3,3256.01,0,1152.92,Returning,Cash
INV1013021,13-02-2025 07:52,STR006,PRD0056,Accessories,3,6171.85,10,1188.82,Returning,Card
INV1013022,15-04-2025 02:32,STR050,PRD0103,Shoes,5,2577.5,25,1436.66,Returning,Digital
INV1013023,19-04-2025 04:48,STR049,PRD0071,Accessories,3,7201.32,5,578.3,Returning,Digital
INV1013024,08-02-2025 08:38,STR046,PRD0019,Clothing,4,814.95,5,1624.37,New,Digital
INV1013025,24-04-2024 22:39,STR017,PRD0082,Shoes,2,1721.33,0,607.86,Returning,Cash
INV1013026,27-12-2024 03:33,STR013,PRD0083,Shoes,5,7380.12,15,1167.16,Returning,Digital
INV1013027,29-08-2025 22:19,STR017,PRD0002,Clothing,1,4481.1,5,151.68,Returning,Card
INV1013028,09-09-2025 20:59,STR027,PRD0087,Shoes,3,2108.33,5,1808.82,Returning,Card
INV1013029,02-03-2024 07:34,STR004,PRD0060,Accessories,1,9580.54,0,692.37,New,Digital
INV1013030,28-11-2024 05:42,STR039,PRD0048,Accessories,3,4434.5,0,663.97,Returning,Digital
INV1013031,24-06-2024 21:15,STR003,PRD0022,Clothing,1,1143.12,0,1319.6,Returning,Cash
INV1013032,25-12-2024 21:32,STR031,PRD0021,Clothing,8,1707.08,30,1370.81,New,Digital
INV1013033,09-03-2024 02:46,STR018,PRD0070,Accessories,4,6065.03,0,517.27,Returning,Cash
INV1013034,29-01-2024 08:31,STR040,PRD0112,Shoes,4,7541.67,0,662.77,Returning,Cash
INV1013035,06-02-2025 07:24,STR031,PRD0049,Accessories,2,6147.75,15,1174.44,Returning,Cash
INV1013036,26-07-2024 18:09,STR043,PRD0108,Shoes,6,6530.99,30,904.33,New,Cash
INV1013037,11-09-2024 18:49,STR032,PRD0002,Clothing,4,3097.17,15,176.98,New,Cash
INV1013038,12-02-2025 00:36,STR001,PRD0025,Clothing,3,3173.8,10,2257.41,Returning,Card
INV1013039,27-01-2024 18:52,STR039,PRD0046,Accessories,2,9015.12,0,553.01,Returning,Card
INV1013040,28-06-2025 20:30,STR004,PRD0059,Accessories,4,6942.03,5,394.99,New,Digital
INV1013041,05-01-2025 18:56,STR043,PRD0009,Clothing,5,3324.28,0,842.2,Returning,Digital
INV1013042,17-07-2025 01:36,STR034,PRD0034,Clothing,6,1992.69,0,2107.24,New,Card
INV1013043,31-10-2024 07:43,STR042,PRD0007,Clothing,2,2829.58,10,1713.83,Returning,Card
INV1013044,09-03-2024 22:48,STR014,PRD0007,Clothing,3,2290.83,0,2149.88,Returning,Digital
INV1013045,26-09-2024 18:21,STR015,PRD0056,Accessories,1,1639.06,0,1463.39,New,Digital
INV1013046,05-08-2024 20:11,STR017,PRD0002,Clothing,3,1604.17,10,157.68,New,Digital
INV1013047,11-11-2025 06:10,STR006,PRD0111,Shoes,7,7877.54,20,1510.89,Returning,Cash
INV1013048,03-12-2024 21:58,STR022,PRD0014,Clothing,3,2747.74,0,383.81,New,Digital
INV1013049,13-04-2025 22:42,STR005,PRD0109,Shoes,1,3103.23,5,925.22,New,Cash
INV1013050,18-06-2024 19:02,STR006,PRD0048,Accessories,4,8923.32,15,638.04,New,Digital
INV1013051,23-02-2025 06:49,STR046,PRD0080,Accessories,4,619.73,0,515.09,Returning,Digital
INV1013052,11-08-2025 08:11,STR011,PRD0108,Shoes,1,4223.32,0,773.3,Returning,Digital
INV1013053,11-01-2024 19:09,STR034,PRD0003,Clothing,4,1898.21,20,519.68,Returning,Card
INV1013054,09-11-2024 19:07,STR003,PRD0048,Accessories,3,9461.39,0,696.65,New,Cash
INV1013055,17-04-2025 02:40,STR034,PRD0017,Clothing,3,2131.48,5,617.84,Returning,Digital
INV1013056,28-01-2025 23:51,STR027,PRD0106,Shoes,4,5357.61,0,1121.32,New,Cash
INV1013057,22-07-2024 04:22,STR043,PRD0024,Clothing,4,4891.5,10,419.75,Returning,Digital
INV1013058,20-04-2025 19:03,STR013,PRD0080,Accessories,3,3228.59,0,572.66,New,Digital
INV1013059,07-10-2025 08:04,STR042,PRD0026,Clothing,3,4139.57,5,831.89,New,Card
INV1013060,23-07-2025 05:50,STR003,PRD0112,Shoes,2,1495.65,0,616.6,Returning,Card
INV1013061,13-06-2025 23:39,STR038,PRD0030,Clothing,3,3161.29,0,1199.48,New,Cash
INV1013062,09-05-2025 22:46,STR030,PRD0101,Shoes,2,7401.11,0,126.95,Returning,Cash
INV1013063,02-06-2024 17:42,STR041,PRD0047,Accessories,1,1512.71,0,340.06,Returning,Cash
INV1013064,15-07-2024 01:32,STR003,PRD0053,Accessories,1,8137.49,0,603.62,Returning,Card
INV1013065,05-06-2025 02:54,STR022,PRD0005,Clothing,3,1267.57,15,1522.38,Returning,Digital
INV1013066,25-09-2024 18:29,STR021,PRD0109,Shoes,2,1424.07,0,871.18,New,Digital
INV1013067,25-08-2025 00:15,STR033,PRD0113,Shoes,1,5341.88,5,944.73,Returning,Digital
INV1013068,08-07-2024 02:50,STR045,PRD0054,Accessories,3,4041.32,10,1630.27,Returning,Cash
INV1013069,11-07-2024 18:50,STR045,PRD0015,Clothing,3,1648.63,0,1195.52,Returning,Card
INV1013070,13-07-2025 01:35,STR017,PRD0073,Accessories,3,4138.33,0,1968.62,Returning,Card
INV1013071,03-11-2024 21:29,STR024,PRD0104,Shoes,8,4963.67,0,925.97,New,Digital
INV1013072,01-07-2024 22:29,STR039,PRD0038,Clothing,2,4678.19,10,1321.09,New,Digital
INV1013073,25-08-2024 06:45,STR046,PRD0044,Accessories,3,5892.85,0,693.35,Returning,Digital
INV1013074,08-02-2024 01:44,STR027,PRD0018,Clothing,3,3077.54,15,1312.77,New,Cash
INV1013075,12-08-2025 07:34,STR026,PRD0093,Shoes,3,911.41,5,1816.28,Returning,Cash
INV1013076,23-01-2024 21:40,STR040,PRD0087,Shoes,3,3990.75,0,1631.27,New,Digital
INV1013077,22-09-2025 04:41,STR004,PRD0050,Accessories,2,8934.6,15,635.52,Returning,Card
INV1013078,21-05-2025 03:00,STR032,PRD0113,Shoes,2,5096.63,10,972.08,Returning,Digital
INV1013079,15-08-2025 19:40,STR015,PRD0062,Accessories,2,9684.32,5,1282.29,Returning,Cash
INV1013080,19-10-2025 00:03,STR023,PRD0024,Clothing,3,2989.7,0,409.54,New,Card
INV1013081,15-08-2025 23:45,STR003,PRD0095,Shoes,4,7562.2,0,199.99,New,Cash
INV1013082,15-05-2024 00:01,STR030,PRD0024,Clothing,2,4954.45,10,456.18,Returning,Card
INV1013083,09-12-2024 18:42,STR036,PRD0009,Clothing,6,3629.53,20,848.96,New,Digital
INV1013084,10-10-2025 03:57,STR049,PRD0048,Accessories,5,8784.6,10,698.1,Returning,Card
INV1013085,02-09-2025 03:00,STR030,PRD0084,Shoes,3,7252.52,10,2109.41,Returning,Digital
INV1013086,15-10-2025 19:02,STR005,PRD0096,Shoes,4,6568.95,5,770.32,Returning,Digital
INV1013087,04-09-2025 20:35,STR039,PRD0009,Clothing,2,832.71,10,939.28,Returning,Card
INV1013088,03-05-2025 08:23,STR001,PRD0054,Accessories,3,1412.27,5,2118.24,New,Card
INV1013089,21-02-2025 04:54,STR021,PRD0026,Clothing,4,546.66,0,679.07,Returning,Card
INV1013090,25-11-2024 01:55,STR011,PRD0094,Shoes,5,5741.02,10,1011.61,Returning,Card
INV1013091,19-03-2025 07:22,STR041,PRD0046,Accessories,2,9546.75,0,588.37,Returning,Digital
INV1013092,13-08-2025 03:44,STR039,PRD0021,Clothing,3,1299.72,0,1884.17,Returning,Cash
INV1013093,22-06-2024 05:32,STR014,PRD0089,Shoes,6,4198.2,15,292.96,New,Digital
INV1013094,31-05-2024 19:11,STR008,PRD0026,Clothing,3,2598.3,0,805.19,Returning,Card
INV1013095,23-03-2024 23:38,STR038,PRD0019,Clothing,3,3502.14,0,1659.37,Returning,Cash
INV1013096,12-03-2025 22:24,STR009,PRD0060,Accessories,3,2691.43,0,892.54,Returning,Card
INV1013097,02-05-2024 18:22,STR031,PRD0115,Shoes,4,4765.8,20,1752.43,Returning,Cash
INV1013098,06-08-2025 08:36,STR010,PRD0002,Clothing,3,2147.23,0,150.32,Returning,Cash
INV1013099,10-01-2025 23:36,STR008,PRD0084,Shoes,1,2154.18,0,1743.27,New,Card
INV1013100,26-08-2024 02:48,STR023,PRD0032,Clothing,3,3502.74,0,1746.62,Returning,Cash
INV1013101,13-07-2024 08:05,STR048,PRD0010,Clothing,3,643.52,0,161.44,Returning,Cash
INV1013102,17-03-2024 06:39,STR028,PRD0051,Accessories,5,9936.76,5,674.94,New,Cash
INV1013103,16-08-2025 08:26,STR045,PRD0044,Accessories,5,6704.38,20,674.88,Returning,Digital
INV1013104,26-05-2024 22:11,STR019,PRD0011,Clothing,3,2268.66,0,462.02,Returning,Card
INV1013105,05-06-2025 03:07,STR049,PRD0034,Clothing,1,1998.02,5,1960.71,Returning,Digital
INV1013106,07-04-2024 21:31,STR032,PRD0050,Accessories,3,2609.02,5,800.8,Returning,Card
INV1013107,17-11-2024 07:03,STR028,PRD0043,Accessories,4,4390.77,15,447.72,Returning,Cash
INV1013108,27-06-2024 03:14,STR046,PRD0052,Accessories,3,1542.24,5,468.16,Returning,Cash
INV1013109,18-02-2025 01:03,STR025,PRD0068,Accessories,2,4604.34,10,174.14,New,Digital
INV1013110,18-11-2025 18:32,STR007,PRD0044,Accessories,2,4759.99,0,738.16,Returning,Card
INV1013111,19-04-2025 00:45,STR008,PRD0114,Shoes,3,2192.55,0,452.6,Returning,Digital
INV1013112,28-06-2025 01:20,STR007,PRD0114,Shoes,5,3568.95,25,356.07,Returning,Cash
INV1013113,19-03-2025 04:42,STR040,PRD0024,Clothing,5,3233.14,25,365.76,New,Digital
INV1013114,03-08-2024 18:05,STR006,PRD0040,Clothing,3,2296.75,25,1428.94,Returning,Card
INV1013115,23-01-2024 22:55,STR003,PRD0010,Clothing,2,548.64,0,128.51,Returning,Card
INV1013116,20-06-2025 20:39,STR046,PRD0101,Shoes,3,2478.8,0,102.02,New,Digital
INV1013117,17-09-2025 23:23,STR011,PRD0078,Accessories,3,1263.18,15,1047.83,Returning,Card
INV1013118,27-05-2024 02:35,STR031,PRD0097,Shoes,3,3716.07,20,2173.39,New,Cash
INV1013119,02-04-2024 20:04,STR019,PRD0088,Shoes,2,5535.46,15,1020.33,Returning,Card
INV1013120,29-06-2024 01:31,STR007,PRD0023,Clothing,4,4490,5,764,Returning,Cash
INV1013121,24-10-2025 05:32,STR021,PRD0011,Clothing,5,4882.38,20,507.03,Returning,Card
INV1013122,25-07-2025 21:34,STR029,PRD0049,Accessories,1,6604.63,0,1410.49,Returning,Digital
INV1013123,03-07-2024 04:03,STR032,PRD0021,Clothing,4,3039.05,30,1617.03,Returning,Cash
INV1013124,13-11-2025 03:31,STR021,PRD0090,Shoes,5,1369.95,5,212.46,Returning,Card
INV1013125,11-10-2024 18:35,STR035,PRD0094,Shoes,2,1787.68,5,965.98,Returning,Card
INV1013126,07-03-2025 23:33,STR018,PRD0060,Accessories,1,7434.47,5,727.04,Returning,Card
INV1013127,13-07-2024 22:20,STR042,PRD0085,Shoes,2,3882.83,0,975.63,New,Card
INV1013128,06-04-2024 20:05,STR035,PRD0011,Clothing,3,2128.93,15,552.24,New,Card
INV1013129,12-10-2025 00:30,STR047,PRD0115,Shoes,9,4448.34,10,1870.63,New,Card
INV1013130,16-02-2025 23:17,STR030,PRD0048,Accessories,5,3889.88,25,716.05,Returning,Card
INV1013131,06-03-2024 23:15,STR001,PRD0079,Accessories,1,1045.89,0,644.21,Returning,Digital
INV1013132,18-02-2024 22:25,STR017,PRD0036,Clothing,4,3641.44,0,1231.57,Returning,Digital
INV1013133,29-10-2025 23:08,STR049,PRD0045,Accessories,3,5030.08,0,257.81,New,Cash
INV1013134,29-10-2024 23:27,STR025,PRD0088,Shoes,5,4665.02,10,896.4,Returning,Card
INV1013135,15-03-2025 00:09,STR024,PRD0005,Clothing,1,4777.32,0,1398.65,Returning,Card
INV1013136,25-12-2023 22:38,STR013,PRD0075,Accessories,8,7187.22,0,1481.49,New,Card
INV1013137,15-10-2025 23:11,STR017,PRD0073,Accessories,7,5860.76,20,1998.78,Returning,Card
INV1013138,15-11-2025 06:19,STR002,PRD0055,Accessories,7,8497.8,10,1525.21,New,Cash
INV1013139,25-09-2024 02:19,STR016,PRD0096,Shoes,2,4394.25,0,803.37,Returning,Cash
INV1013140,29-04-2025 03:43,STR025,PRD0065,Accessories,2,7270.79,0,1393.67,Returning,Cash
INV1013141,02-11-2025 17:44,STR028,PRD0029,Clothing,7,1600.79,10,1756.74,Returning,Card
INV1013142,18-10-2025 08:14,STR050,PRD0092,Shoes,4,7369.22,0,1515.57,Returning,Card
INV1013143,04-09-2025 04:34,STR016,PRD0016,Clothing,1,2174.22,0,1143.98,New,Cash
INV1013144,30-04-2024 21:43,STR040,PRD0043,Accessories,3,9319.02,5,546.51,New,Card
INV1013145,08-01-2024 08:29,STR021,PRD0052,Accessories,4,2853.3,5,441.11,New,Card
INV1013146,04-06-2025 08:09,STR017,PRD0033,Clothing,3,2937.31,10,915.91,New,Card
INV1013147,03-03-2025 01:41,STR023,PRD0084,Shoes,1,3403.53,5,1713.79,New,Digital
INV1013148,01-10-2025 01:43,STR028,PRD0037,Clothing,6,1760.49,15,1363.24,New,Card
INV1013149,07-07-2025 18:13,STR024,PRD0005,Clothing,3,1170.39,0,1779.22,Returning,Cash
INV1013150,03-08-2025 00:55,STR037,PRD0051,Accessories,3,9463.02,0,805.08,New,Card
INV1013151,11-01-2024 23:36,STR010,PRD0079,Accessories,3,6791.7,0,601.48,Returning,Digital
INV1013152,06-02-2025 20:51,STR033,PRD0046,Accessories,3,9445.44,5,645.59,Returning,Cash
INV1013153,15-08-2025 02:53,STR017,PRD0040,Clothing,5,3657.23,0,1216.68,New,Cash
INV1013154,18-05-2025 08:19,STR036,PRD0090,Shoes,5,7902.81,20,169.81,New,Cash
INV1013155,02-08-2024 04:10,STR003,PRD0015,Clothing,1,4549.28,0,1333.56,New,Cash
INV1013156,05-08-2025 20:10,STR016,PRD0081,Shoes,2,990.23,0,1347.01,New,Card
INV1013157,22-02-2025 23:23,STR024,PRD0011,Clothing,5,1499.36,10,588,Returning,Card
INV1013158,06-03-2024 21:30,STR026,PRD0089,Shoes,4,5175.46,15,218.69,Returning,Cash
INV1013159,27-11-2024 07:49,STR005,PRD0013,Clothing,4,3652.58,5,134.43,Returning,Digital
INV1013160,06-06-2024 22:45,STR018,PRD0091,Shoes,2,3469.47,0,304.97,Returning,Card
INV1013161,01-11-2025 22:16,STR003,PRD0082,Shoes,7,1510.79,10,668.99,Returning,Digital
INV1013162,29-04-2024 07:04,STR009,PRD0008,Clothing,3,659.91,10,295.57,New,Digital
INV1013163,04-01-2024 06:01,STR050,PRD0060,Accessories,4,4279.08,20,849.38,Returning,Card
INV1013164,23-01-2024 04:55,STR047,PRD0043,Accessories,2,4363.55,10,547.03,Returning,Card
INV1013165,11-05-2025 06:11,STR002,PRD0036,Clothing,3,2971.75,0,1147.75,Returning,Card
INV1013166,19-11-2024 22:09,STR032,PRD0041,Accessories,6,1989.21,15,1225.03,Returning,Card
INV1013167,04-02-2024 22:10,STR038,PRD0035,Clothing,5,643.45,15,939.46,New,Card
INV1013168,21-04-2025 06:05,STR044,PRD0076,Accessories,5,1004.99,15,762.01,New,Card
INV1013169,18-05-2025 18:12,STR042,PRD0014,Clothing,2,4376.66,0,451.37,New,Digital
INV1013170,11-04-2025 06:44,STR022,PRD0047,Accessories,3,7603.58,5,323.89,New,Cash
INV1013171,02-03-2024 21:22,STR046,PRD0069,Accessories,5,8981.08,10,559.96,Returning,Digital
INV1013172,05-05-2024 03:10,STR009,PRD0003,Clothing,4,1793.92,5,699.73,Returning,Card
INV1013173,03-10-2025 05:03,STR026,PRD0021,Clothing,5,1342.24,10,1499.8,Returning,Card
INV1013174,17-07-2024 02:49,STR022,PRD0056,Accessories,5,3064.52,0,1492.93,New,Card
INV1013175,15-08-2025 06:13,STR035,PRD0056,Accessories,6,9876.45,0,1138.77,Returning,Card
INV1013176,26-11-2023 03:39,STR038,PRD0101,Shoes,5,1643.01,0,109.48,Returning,Card
INV1013177,26-11-2023 23:00,STR034,PRD0040,Clothing,6,1518.9,0,1223.24,Returning,Digital
INV1013178,28-06-2025 03:17,STR050,PRD0063,Accessories,2,9166.01,10,1054.95,Returning,Cash
INV1013179,04-11-2025 23:17,STR009,PRD0037,Clothing,5,3377.59,0,1573.36,Returning,Digital
INV1013180,19-08-2025 00:45,STR047,PRD0108,Shoes,6,6183.65,20,1042.06,Returning,Cash
INV1013181,24-11-2023 01:06,STR018,PRD0098,Shoes,4,6706.82,0,1297.22,Returning,Card
INV1013182,28-03-2024 07:49,STR003,PRD0008,Clothing,2,587.53,0,248.4,Returning,Digital
INV1013183,21-04-2024 22:07,STR032,PRD0080,Accessories,6,5241.09,0,644.38,Returning,Cash
INV1013184,29-05-2025 19:03,STR027,PRD0100,Shoes,4,1138.38,25,1436.75,Returning,Cash
INV1013185,08-10-2025 00:24,STR031,PRD0076,Accessories,5,450.07,5,818.98,Returning,Digital
INV1013186,12-08-2024 03:38,STR033,PRD0021,Clothing,1,4227.67,0,1539,Returning,Digital
INV1013187,29-04-2025 19:46,STR021,PRD0026,Clothing,5,2941.53,30,634.73,New,Card
INV1013188,21-02-2025 23:53,STR033,PRD0083,Shoes,7,3414.34,25,1440.35,New,Card
INV1013189,29-08-2025 20:44,STR021,PRD0028,Clothing,4,922.8,30,244.73,New,Card
INV1013190,06-08-2024 08:23,STR006,PRD0031,Clothing,1,3234.13,0,1347.44,Returning,Cash
INV1013191,27-08-2025 21:12,STR034,PRD0089,Shoes,1,2628.7,0,301.57,New,Cash
INV1013192,15-08-2025 18:38,STR009,PRD0030,Clothing,7,4137.13,15,1468.78,Returning,Cash
INV1013193,25-03-2025 04:19,STR022,PRD0092,Shoes,5,3352.48,0,1226.54,Returning,Card
INV1013194,28-01-2025 02:12,STR028,PRD0077,Accessories,1,8065.39,0,1638.21,Returning,Card
INV1013195,18-10-2024 07:15,STR035,PRD0013,Clothing,2,4475.96,0,137.65,New,Digital
INV1013196,22-03-2025 21:09,STR030,PRD0071,Accessories,3,1939.84,15,432.27,Returning,Card
INV1013197,30-05-2024 05:48,STR015,PRD0083,Shoes,1,6394.07,0,1155.81,New,Card
INV1013198,17-10-2025 04:36,STR017,PRD0048,Accessories,8,4693.7,0,669.3,New,Cash
INV1013199,25-08-2025 21:34,STR026,PRD0062,Accessories,2,1502.25,0,1305.18,Returning,Card
INV1013200,17-04-2025 21:26,STR025,PRD0082,Shoes,5,1074.57,25,643.44,New,Cash
INV1013201,26-04-2025 21:18,STR043,PRD0064,Accessories,2,8123.33,10,1126.48,New,Digital
INV1013202,16-06-2024 02:57,STR013,PRD0115,Shoes,3,4035.65,0,1968.54,Returning,Card
INV1013203,07-07-2025 01:11,STR026,PRD0058,Accessories,4,5754.3,10,1690.2,New,Cash
INV1013204,01-08-2025 07:00,STR023,PRD0024,Clothing,2,2123.41,0,443.85,Returning,Card
INV1013205,01-04-2024 03:09,STR036,PRD0013,Clothing,2,630.73,10,163.74,New,Card
INV1013206,14-04-2025 19:55,STR042,PRD0001,Clothing,2,3271.21,0,1199.36,New,Card
INV1013207,12-11-2024 05:52,STR040,PRD0033,Clothing,6,4274.2,15,1033.42,Returning,Card
INV1013208,02-08-2024 05:36,STR032,PRD0114,Shoes,4,6160.65,10,523.45,Returning,Card
INV1013209,24-04-2024 05:58,STR018,PRD0093,Shoes,2,4369.26,5,1411.39,New,Digital
INV1013210,19-05-2024 08:15,STR048,PRD0063,Accessories,3,528.7,5,1076.32,Returning,Digital
INV1013211,19-01-2025 18:44,STR007,PRD0048,Accessories,7,3342.05,20,668.55,Returning,Card
INV1013212,24-08-2024 03:40,STR047,PRD0074,Accessories,5,3470.7,15,592.81,New,Card
INV1013213,31-03-2024 02:06,STR019,PRD0045,Accessories,2,7388.42,0,280.48,New,Card
INV1013214,21-07-2025 07:16,STR003,PRD0038,Clothing,1,2544.71,5,1281.93,New,Card
INV1013215,26-03-2025 04:15,STR026,PRD0055,Accessories,2,7326.27,5,1322.95,Returning,Cash
INV1013216,31-03-2024 21:21,STR035,PRD0010,Clothing,4,2703.11,10,147.14,Returning,Card
INV1013217,25-04-2024 05:53,STR029,PRD0055,Accessories,1,1383.29,5,1409.68,Returning,Cash
INV1013218,29-05-2025 05:54,STR018,PRD0089,Shoes,3,7339.02,0,287.59,Returning,Card
INV1013219,29-05-2024 03:30,STR021,PRD0079,Accessories,1,6053.63,5,545.01,Returning,Card
INV1013220,28-01-2024 06:57,STR027,PRD0047,Accessories,4,5228.59,25,338.93,New,Card
INV1013221,28-01-2025 23:39,STR028,PRD0015,Clothing,6,2964.7,25,1159.13,Returning,Digital
INV1013222,26-10-2024 00:58,STR029,PRD0048,Accessories,5,7035.02,0,516.9,Returning,Cash
INV1013223,06-06-2024 05:52,STR023,PRD0099,Shoes,1,6783.67,0,1656.09,New,Digital
INV1013224,21-11-2024 04:37,STR042,PRD0007,Clothing,2,2212.58,0,1702.86,New,Digital
INV1013225,19-07-2025 06:04,STR038,PRD0002,Clothing,4,3979.36,0,123.66,Returning,Card
INV1013226,24-04-2024 22:47,STR037,PRD0063,Accessories,2,8216.09,10,1195.18,Returning,Card
INV1013227,28-07-2024 20:01,STR023,PRD0037,Clothing,4,3768.84,25,1903.2,Returning,Card
INV1013228,02-04-2025 20:48,STR006,PRD0001,Clothing,3,3750.71,0,1410.24,Returning,Digital
INV1013229,11-06-2025 04:29,STR021,PRD0010,Clothing,4,3505.15,10,184.09,Returning,Digital
INV1013230,11-01-2024 03:05,STR009,PRD0010,Clothing,4,1089.21,10,176.36,Returning,Cash
INV1013231,06-01-2024 04:14,STR047,PRD0003,Clothing,5,3739.69,5,682.79,Returning,Card
INV1013232,09-07-2024 08:27,STR032,PRD0087,Shoes,1,7357.98,5,1604.65,Returning,Digital
INV1013233,21-06-2025 03:02,STR036,PRD0085,Shoes,6,2573.68,20,948.67,Returning,Card
INV1013234,27-05-2025 07:38,STR039,PRD0081,Shoes,2,4926.14,0,948.78,Returning,Cash
INV1013235,15-10-2024 06:33,STR009,PRD0086,Shoes,5,1841.54,5,426.78,New,Cash
INV1013236,13-11-2024 02:05,STR021,PRD0038,Clothing,6,4469.38,10,1310.46,Returning,Card
INV1013237,03-03-2025 00:22,STR019,PRD0073,Accessories,2,8824.11,0,1957.7,Returning,Card
INV1013238,25-03-2024 20:50,STR007,PRD0043,Accessories,5,1042.35,10,602.76,Returning,Digital
INV1013239,29-12-2023 18:23,STR016,PRD0106,Shoes,5,6654.35,0,1345.26,Returning,Card
INV1013240,31-01-2025 18:18,STR041,PRD0094,Shoes,4,6406.95,5,826.25,Returning,Card
INV1013241,22-05-2025 00:20,STR013,PRD0110,Shoes,2,1125.28,0,1794.04,New,Cash
INV1013242,12-06-2025 20:49,STR004,PRD0087,Shoes,4,7982.12,15,1660.86,New,Digital
INV1013243,31-03-2024 00:26,STR050,PRD0090,Shoes,5,4593.53,30,158.84,New,Card
INV1013244,10-05-2025 06:43,STR040,PRD0031,Clothing,2,3967.6,5,1518.77,Returning,Card
INV1013245,02-03-2024 18:39,STR038,PRD0012,Clothing,1,2828.08,0,1148.89,Returning,Digital
INV1013246,05-05-2025 22:38,STR046,PRD0112,Shoes,3,7937.79,10,602.65,Returning,Card
INV1013247,18-12-2024 02:36,STR027,PRD0024,Clothing,5,4382.14,5,411.35,Returning,Digital
INV1013248,15-09-2024 08:04,STR044,PRD0088,Shoes,3,5941.14,0,1250.75,New,Card
INV1013249,10-05-2025 22:10,STR012,PRD0097,Shoes,3,6245.17,15,1865.34,Returning,Card
INV1013250,19-09-2024 06:31,STR046,PRD0099,Shoes,2,5966.73,0,2053.96,Returning,Card
INV1013251,24-05-2025 06:23,STR025,PRD0065,Accessories,4,2655.64,15,1883.61,Returning,Cash
INV1013252,03-02-2024 21:47,STR004,PRD0042,Accessories,5,7036.14,5,163.22,New,Card
INV1013253,23-01-2025 19:45,STR012,PRD0100,Shoes,3,2300.87,0,1973.76,Returning,Digital
INV1013254,11-01-2025 21:26,STR028,PRD0016,Clothing,6,4698.87,0,940.37,Returning,Card
INV1013255,18-05-2025 03:56,STR010,PRD0014,Clothing,1,538.73,0,439.39,New,Card
INV1013256,27-11-2024 20:22,STR003,PRD0112,Shoes,5,7773.4,0,487.95,Returning,Card
INV1013257,09-07-2024 22:04,STR049,PRD0048,Accessories,4,5723.39,15,616.55,Returning,Digital
INV1013258,19-04-2025 18:19,STR044,PRD0063,Accessories,5,6999.81,5,1068.63,New,Card
INV1013259,30-07-2025 07:29,STR036,PRD0086,Shoes,3,7973.92,10,441.02,New,Cash
INV1013260,30-11-2023 04:34,STR031,PRD0050,Accessories,4,2785.79,15,727.62,Returning,Card
INV1013261,25-02-2025 22:07,STR015,PRD0059,Accessories,1,2392.69,15,402.68,New,Cash
